Hole Depth,Rate Of Penetration,Bit Depth,Time Of Penetration,Hook Load,Standpipe Pressure,Mud G/L Alarm State,Rotary RPM,Rotary Torque,Weight on Bit,On Bottom ROP,Total Mud Volume,Trip Tank Mud Volume,Line Wear,Pump 1 total strokes,Pump 2 total strokes,Total Pump Output,TotalPumpDisplacement,Block Height,Min Convertible Torque,Pump 3 total strokes,On Bottom Hours,Circulating Hours,Tool Face,Inclination,Azimuth,H2S,Nitrogen Pressure In,Nitrogen Volume In,Hydrocarbon Flow,MWD Temperature,Total Gas Return,MWD General Variable 1,Condensate Out,MWD General Variable 3,MWD General Variable 4,MWD Vibration XY Gamma,MWD Vibration Z Gamma,Over Pull,Fill Strokes,Total Fill Strokes,Min Pressure,Min Hook Load,Min Torque,Min RPM,Min WOB,Surface Stick Slip Index,MWD DYNAMIC INC,MWD DYNAMIC AZI,Pump Total Strokes Rate,Magnetic Toolface,Gravity Toolface,Cement Fluid Temp,MWD Vibration XYZ,Nitrogen Volume Out,Trip Tank 1 Low Threshold,Trip Tank 1 High Threshold,MWD Vibration Count,Trip Tank 2 Low Threshold,Trip Tank 2 High Threshold,Sensor Depth,Bit RPM,PVT Total Mud Gain/Loss,MWD General Variable 2,Flow Data air (cmf),Flow Data pressure (psig),Flow Data temp (F),AutoDriller On Bottom ROP Setpoint,Drilling Activity,AutoDriller Off Bottom ROP Limit,Trip Speed,Pump 4 total strokes,Total Strokes P1+P2+P3+P4,AutoDriller Status,Autodriller Sensitivity,Convertible Torque,MWD Vibration XYZ Gamma,MWD General Variable 5,MWD General Variable 6,MWD General Variable 7,MWD General Variable 8,MWD General Variable 9,MWD General Variable 10,MWD General Variable 0,Relative MSE,Motor RPM,Differential Pressure,AutoDriller WOB,AutoDriller WOB SP,AutoDriller Brake Pos,AutoDriller Diff Press,AutoDriller Diff Press SP,TTS Weight on Bit,Min TTS Weight on Bit,AutoDriller Ticks Per Depth,P1 Rate,P2 Rate,PVT Mud Tanks Included,PVT Monitor Mud Gain/Loss,PVT Mud G/L Threshold,Trip Tank 1 Refill Status,Flow 1 G/L Threshold,Trip Tank Fill,Trip Tank Accum,YYYY/MM/DD,HH:MM:SS
2090,59.35,2090,1.01,41.9,428,0,40,1277.92,4.8,59.35,-999.25,-999.25,9140,0,0,0,0,26.8,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,409,40,1002,39,3.3,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,40,-999.25,-999.25,2763,443,104,0,1,0,8.66,0,0,0,0,1.278,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,427.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:38:19
2091,69.47,2091,0.86,42.2,433,0,40,1471.54,3.9,69.47,-999.25,-999.25,9140,0,0,0,0,25.8,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,428,41,1074,39,3,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,40,-999.25,-999.25,2762,450,104,0,1,0,8.66,0,0,0,0,1.472,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,432.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:38:33
2092,80.17,2092,0.75,42.5,440,0,40,1296.47,3.4,80.17,-999.25,-999.25,9140,0,0,0,0,24.8,2,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,433,42,1111,39,2.7,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,40,-999.25,-999.25,2769,455,104,0,1,0,8.66,0,0,0,0,1.296,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,439.9,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:38:47
2093,89.16,2093,0.67,41.8,445,0,40,1237.13,4,89.16,-999.25,-999.25,9140,0,0,0,0,23.8,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,440,41,1085,40,3.2,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,40,-999.25,-999.25,2780,460,104,0,1,0,8.66,0,0,0,0,1.237,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,444.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:38:59
2094,97.85,2094,0.61,41.2,445,0,40,1163.69,4.2,97.85,-999.25,-999.25,9140,0,0,0,0,22.8,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,445,41,1070,40,3.5,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,40,-999.25,-999.25,2783,464,105,0,1,0,8.66,0,0,0,0,1.164,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,444.9,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:39:09
2095,107.85,2095,0.56,41.1,447,0,40,1337.27,4.4,107.85,-999.25,-999.25,9140,0,0,0,0,21.9,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,445,40,1049,40,4,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,40,-999.25,-999.25,2784,465,106,0,1,0,8.66,0,0,0,0,1.337,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,446.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:39:21
2096,136.25,2096,0.44,41.3,450,0,40,1465.6,5.7,136.25,-999.25,-999.25,9140,0,0,0,0,20.9,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,447,39,911,39,3.9,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,40,-999.25,-999.25,2784,468,106,0,1,0,4.33,0,0,0,0,1.466,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,450.3,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:39:39
2097,164.24,2097,0.37,41.5,450,0,41,1401.06,5.4,164.24,-999.25,-999.25,9140,0,0,0,0,19.9,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,449,40,987,40,3.6,19.3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2782,469,107,0,1,0,8.66,0,0,0,0,1.401,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,450.2,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:40:00
2098,183.19,2098,0.33,41.5,450,0,41,1375.84,4.8,183.19,-999.25,-999.25,9140,0,0,0,0,18.9,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,446,40,1033,41,3.7,19.4,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2771,469,108,0,1,0,4.33,0,0,0,0,1.376,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,449.5,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:40:16
2099,201.67,2099,0.3,41.7,447,0,42,1362.49,4.6,201.67,-999.25,-999.25,9140,0,0,0,0,17.9,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,446,41,1007,41,3.5,16.3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,42,-999.25,-999.25,2775,466,109,0,1,0,4.33,0,0,0,0,1.362,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,446.9,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:40:38
2100,212.33,2100,0.28,41.4,446,0,41,1155.53,4.6,212.33,-999.25,-999.25,9140,0,0,0,0,16.9,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,445,41,972,41,3.7,15.7,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2776,465,109,0,1,0,8.66,0,0,0,0,1.156,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,446.1,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:40:51
2101,221.75,2101,0.27,41,447,0,41,1593.93,5,221.75,-999.25,-999.25,9140,0,0,0,0,15.9,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,445,40,1012,40,4.2,14.3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2774,467,110,0,1,0,8.66,0,0,0,0,1.594,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,447.2,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:41:06
2102,228.77,2102,0.26,41.3,451,0,41,1349.88,5.2,228.77,-999.25,-999.25,9140,0,0,0,0,14.9,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,447,41,981,40,3.9,14.1,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2763,469,110,0,1,0,8.66,0,0,0,0,1.35,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,450.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:41:20
2103,233.09,2103,0.26,41.4,454,0,41,1440.38,4.9,233.09,-999.25,-999.25,9140,0,0,0,0,13.8,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,451,40,945,40,3.8,17.6,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2775,472,111,0,1,0,8.66,0,0,0,0,1.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,453.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:41:40
2104,233.12,2104,0.26,41.8,454,0,41,1218.58,4.3,233.12,-999.25,-999.25,9140,0,0,0,0,12.8,1,0,1.3,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,450,41,1015,41,3.3,17.9,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2784,473,111,0,1,0,8.66,0,0,0,0,1.219,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,453.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:41:51
2105,232.34,2105,0.26,41.9,450,0,41,1480.44,4.9,232.34,-999.25,-999.25,9140,0,0,0,0,11.8,1,0,1.4,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,446,40,1038,41,3.4,18.6,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2776,469,112,0,1,0,8.66,0,0,0,0,1.48,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,450.2,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:42:14
2106,228.49,2106,0.26,42.1,452,0,41,1251.96,4,228.49,-999.25,-999.25,9140,0,0,0,0,10.8,1,0,1.4,2.3,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,449,41,980,41,3.1,17.9,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2780,472,112,0,1,0,4.33,0,0,0,0,1.252,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,452.4,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:42:36
2107,224.46,2107,0.27,41.5,452,0,41,1236.38,4.4,224.46,-999.25,-999.25,9140,0,0,0,0,9.8,1,0,1.4,2.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,446,41,1061,41,3.6,13.7,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2784,471,113,0,1,0,8.66,0,0,0,0,1.236,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,451.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:42:50
2108,222.56,2108,0.27,40.9,447,0,41,1225.26,4.6,222.56,-999.25,-999.25,9140,0,0,0,0,8.8,1,0,1.4,2.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,446,41,1049,41,4.2,10.1,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2770,466,113,0,1,0,8.66,0,0,0,0,1.225,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,447.5,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:43:02
2109,222.23,2109,0.27,41.4,452,0,41,1434.45,5.3,222.23,-999.25,-999.25,9140,0,0,0,0,7.8,1,0,1.4,2.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,448,40,1047,40,3.8,10,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2764,471,113,0,1,0,8.66,0,0,0,0,1.434,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,451.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:43:18
2110,221.6,2110,0.27,41.4,454,0,41,1175.56,4.6,221.6,-999.25,-999.25,9140,0,0,0,0,6.9,1,0,1.4,2.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,452,41,1021,41,3.8,11.9,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2776,473,113,0,1,0,8.66,0,0,0,0,1.176,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,453.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:43:34
2111,219.93,2111,0.27,41.4,455,0,41,1509.37,5.1,219.93,-999.25,-999.25,9140,0,0,0,0,5.9,1,0,1.4,2.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,454,40,1058,40,3.9,12,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2773,475,114,0,1,0,8.66,0,0,0,0,1.509,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,454.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:43:46
2112,218.71,2112,0.27,41.6,456,0,41,1280.15,4.7,218.71,-999.25,-999.25,9140,0,0,0,0,4.9,1,0,1.4,2.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,455,40,1069,41,3.7,18,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2771,476,114,0,1,0,8.66,0,0,0,0,1.28,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,456.3,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:44:00
2113,218.62,2113,0.27,41.8,457,0,41,1419.61,4.4,218.62,-999.25,-999.25,9140,0,0,0,0,3.9,1,0,1.4,2.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,456,41,1003,40,3.5,18,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2768,477,114,0,1,0,8.66,0,0,0,0,1.42,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,456.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:44:15
2114,219.38,2114,0.27,41.8,456,0,41,1147.37,4.2,219.38,-999.25,-999.25,9140,0,0,0,0,2.9,1,0,1.4,2.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,455,41,983,41,3.3,17.8,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2774,476,114,0,1,0,4.33,0,0,0,0,1.147,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,455.8,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:44:32
2115,220.85,2115,0.27,41.7,455,0,41,1266.8,4.6,220.85,-999.25,-999.25,9140,0,0,0,0,1.9,1,0,1.4,2.4,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,453,41,995,41,3.5,16.1,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2771,475,115,0,1,0,8.66,0,0,0,0,1.267,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,454.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:44:48
2121,9.51,2121,6.31,48.8,346,0,41,1182.23,2.1,9.51,-999.25,-999.25,9140,0,0,0,0,33,1,0,1.5,2.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,3.2,0,0,331,43,804,40,0,12.8,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2696,365,106,0,1,0,4.33,0,0,0,0,1.182,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,346.2,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:50:31
2122,15.9,2122,3.77,43.3,372,0,40,1164.43,3.2,15.9,-999.25,-999.25,9140,0,0,0,0,30.7,1,0,1.5,2.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,346,42,981,40,1.9,15.7,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,40,-999.25,-999.25,2739,381,105,0,1,0,8.66,0,0,0,0,1.164,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,371.5,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:50:49
2123,24.71,2123,2.43,42.7,400,0,41,1149.59,3.7,24.71,-999.25,-999.25,9140,0,0,0,0,29.7,1,0,1.5,2.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,372,42,987,40,2.6,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2740,416,105,0,1,0,8.66,0,0,0,0,1.15,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,399.9,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:51:09
2124,33.25,2124,1.8,42.1,417,0,41,1502.69,4.8,33.25,-999.25,-999.25,9140,0,0,0,0,28.7,1,0,1.5,2.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,400,41,1003,40,3.4,-999.25,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2741,429,105,0,1,0,8.66,0,0,0,0,1.503,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,416.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:51:25
2125,42.65,2125,1.41,42,429,0,41,1172.59,4.4,42.65,-999.25,-999.25,9140,0,0,0,0,27.7,1,0,1.5,2.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,417,41,1004,41,3.6,14.3,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2746,445,105,0,1,0,8.66,0,0,0,0,1.173,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,429.4,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:51:41
2126,50.31,2126,1.19,41.4,437,0,41,1227.48,4.7,50.31,-999.25,-999.25,9140,0,0,0,0,26.7,1,0,1.5,2.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,430,41,989,41,4.3,14.2,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2756,453,105,0,1,0,8.66,0,0,0,0,1.227,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,437.1,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:51:53
2127,64.13,2127,0.94,42.7,446,0,41,1352.85,4.5,64.13,-999.25,-999.25,9140,0,0,0,0,25.7,1,0,1.5,2.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,437,41,988,41,2.9,14.1,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2783,463,105,0,1,0,8.66,0,0,0,0,1.353,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,445.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:52:10
2128,82.24,2128,0.73,42.8,451,0,41,1350.62,3.8,82.24,-999.25,-999.25,9140,0,0,0,0,24.7,1,0,1.5,2.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,446,42,978,41,2.9,10.7,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2778,467,106,0,1,0,8.66,0,0,0,0,1.351,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,450.6,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:52:26
2129,101.92,2129,0.59,42.9,453,0,41,1210.42,3.6,101.92,-999.25,-999.25,9140,0,0,0,0,23.7,1,0,1.5,2.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,451,42,1015,41,2.7,8.9,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2766,472,106,0,1,0,8.66,0,0,0,0,1.21,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,453,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:52:42
2130,114.67,2130,0.52,41.9,455,0,41,1285.34,4.5,114.67,-999.25,-999.25,9140,0,0,0,0,22.6,2,0,1.5,2.5,1234,2.9,154.06,1,1,0.9,0,-999.25,1,-999.25,0.84,-999.25,-999.25,-999.25,-999.25,0,0,0,453,41,1121,41,3.4,9.1,0,0,0,234,26,-999.25,-999.25,0.5,0,0,-999.25,0,0,0,41,-999.25,-999.25,2787,472,107,0,1,0,8.66,0,0,0,0,1.285,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,0,454.7,-999.25,0,-999.25,-999.25,0,0,0,-999.25,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/12/2015,15:52:51
