Hole Depth,Rate Of Penetration,Bit Depth,Time Of Penetration,Hook Load,Standpipe Pressure,Mud G/L Alarm State,Rotary RPM,Rotary Torque,Weight on Bit,On Bottom ROP,Total Mud Volume,Trip Tank Mud Volume,Line Wear,Pump 1 total strokes,Pump 2 total strokes,Total Pump Output,TotalPumpDisplacement,Block Height,Pump 3 total strokes,On Bottom Hours,Circulating Hours,Tool Face,Inclination,Azimuth,H2S,Nitrogen Pressure In,Nitrogen Volume In,Hydrocarbon Flow,Nitrogen Volume Out,Total Gas Return,Condensate Out,Over Pull,Fill Strokes,Total Fill Strokes,Min Pressure,Min Hook Load,Min Torque,Min RPM,Min WOB,Surface Stick Slip Index,MWD DYNAMIC INC,MWD DYNAMIC AZI,Pump Total Strokes Rate,Magnetic Toolface,Gravity Toolface,Bit RPM,Trip Tank 1 Low Threshold,Trip Tank 1 High Threshold,Trip Tank 2 Low Threshold,Trip Tank 2 High Threshold,Sensor Depth,PVT Total Mud Gain/Loss,Differential Pressure,Flow Data air (cmf),Flow Data pressure (psig),Flow Data temp (F),TTS Weight on Bit,Drilling Activity,AutoDriller Off Bottom ROP Limit,Trip Speed,Pump 4 total strokes,Total Strokes P1+P2+P3+P4,AutoDriller Status,Autodriller Sensitivity,Convertible Torque,Min Convertible Torque,Motor RPM,AutoDriller WOB SP,AutoDriller Diff Press SP,AutoDriller On Bottom ROP Setpoint,Min TTS Weight on Bit,P1 Rate,P2 Rate,PVT Mud Tanks Included,PVT Monitor Mud Gain/Loss,PVT Mud G/L Threshold,Trip Tank 1 Refill Status,Flow 1 G/L Threshold,Trip Tank Fill,Trip Tank Accum,YYYY/MM/DD,HH:MM:SS,Memos,Extra1,Extra2,Extra3
1947,153.41,1947,0.39,40.3,380,0,44,1552.39,4.5,153.41,-999.25,-999.25,8785,0,0,0,0,47.6,0,18.4,33.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,373,40,1276,44,4.2,9.7,0,0,0,234,26,44,0,0,0,0,0,-999.25,380.1,2455,398,89,0,1,0,8.66,0,0,0,0,1.552,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:48:32,,,,
1948,151.52,1948,0.4,40.4,383,0,44,1547.94,4.6,151.52,-999.25,-999.25,8785,0,0,0,0,46.6,0,18.4,33.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,380,40,1388,44,4.2,9.9,0,0,0,234,26,44,0,0,0,0,0,-999.25,383.2,2441,400,90,0,1,0,4.33,0,0,0,0,1.548,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:48:44,,,,
1949,151.59,1949,0.4,40.5,383,0,44,1552.39,4.6,151.59,-999.25,-999.25,8785,0,0,0,0,45.8,0,18.4,33.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,379,40,1351,44,4,6.8,0,0,0,234,26,44,0,0,0,0,0,-999.25,383.1,2464,402,90,0,1,0,8.66,0,0,0,0,1.552,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:49:01,,,,
1950,155.92,1950,0.38,40.4,379,0,44,1519.01,4.6,155.92,-999.25,-999.25,8785,0,0,0,0,44.8,0,18.4,33.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,379,40,1332,44,4.2,4.4,0,0,0,234,26,44,0,0,0,0,0,-999.25,379.5,2462,398,90,0,1,0,8.66,0,0,0,0,1.519,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:49:16,,,,
1951,163.44,1951,0.37,40.5,379,0,44,1613.22,4.5,163.44,-999.25,-999.25,8785,0,0,0,0,43.7,0,18.4,33.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,377,39,1306,44,4,4.3,0,0,0,234,26,44,0,0,0,0,0,-999.25,378.9,2470,398,90,0,1,0,8.66,0,0,0,0,1.613,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:49:32,,,,
1952,171.31,1952,0.35,40.6,382,0,44,1662.92,5.5,171.31,-999.25,-999.25,8785,0,0,0,0,42.7,0,18.4,33.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,378,39,1337,44,4,8.7,0,0,0,234,26,44,0,0,0,0,0,-999.25,381.7,2461,400,90,0,1,0,8.66,0,0,0,0,1.663,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:49:48,,,,
1953,180.4,1953,0.33,41,381,0,44,1615.45,4.5,180.4,-999.25,-999.25,8785,0,0,0,0,41.7,0,18.4,33.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,375,40,1415,44,3.7,8.7,0,0,0,234,26,44,0,0,0,0,0,-999.25,381.1,2467,400,90,0,1,0,8.66,0,0,0,0,1.615,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:50:06,,,,
1954,189.71,1954,0.32,40.8,375,0,44,1587.26,4.7,189.71,-999.25,-999.25,8785,0,0,0,0,40.7,0,18.4,33.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,373,40,1274,44,3.6,8.6,0,0,0,234,26,44,0,0,0,0,0,-999.25,375.3,2453,396,91,0,1,0,4.33,0,0,0,0,1.587,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:50:25,,,,
1955,199.85,1955,0.3,40.4,382,0,44,1507.14,5.3,199.85,-999.25,-999.25,8785,0,0,0,0,39.7,0,18.4,33.1,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,375,39,1215,44,4.1,6.3,0,0,0,234,26,44,0,0,0,0,0,-999.25,381.9,2452,398,91,0,1,0,4.33,0,0,0,0,1.507,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:50:50,,,,
1956,206.26,1956,0.29,40.5,382,0,44,1542.75,5.1,206.26,-999.25,-999.25,8785,0,0,0,0,38.7,0,18.4,33.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,380,39,1250,44,4,5.4,0,0,0,234,26,44,0,0,0,0,0,-999.25,382.1,2459,401,91,0,1,0,8.66,0,0,0,0,1.543,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:51:08,,,,
1957,210.77,1957,0.28,40.5,383,0,44,1475.25,4.6,210.77,-999.25,-999.25,8785,0,0,0,0,37.7,0,18.4,33.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,380,40,1252,44,4,5.4,0,0,0,234,26,44,0,0,0,0,0,-999.25,383,2464,402,91,0,1,0,8.66,0,0,0,0,1.475,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:51:29,,,,
1958,211.52,1958,0.28,40.4,382,0,44,1510.85,4.5,211.52,-999.25,-999.25,8785,0,0,0,0,36.7,0,18.4,33.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,381,40,1348,44,4.1,5.4,0,0,0,234,26,44,0,0,0,0,0,-999.25,381.5,2458,401,91,0,1,0,8.66,0,0,0,0,1.511,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:51:45,,,,
1959,211.51,1959,0.28,40.5,381,0,44,1823.89,7.2,211.51,-999.25,-999.25,8785,0,0,0,0,35.7,0,18.4,33.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,375,37,1366,43,4,8.7,0,0,0,234,26,44,0,0,0,0,0,-999.25,381.3,2466,400,91,0,1,0,4.33,0,0,0,0,1.824,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:52:05,,,,
1960,209.25,1960,0.29,41.1,383,0,44,2030.12,5.5,209.25,-999.25,-999.25,8785,0,0,0,0,34.7,0,18.5,33.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,377,39,1202,44,3.4,16.2,0,0,0,234,26,44,0,0,0,0,0,-999.25,383,2457,401,91,0,1,0,8.66,0,0,0,0,2.03,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:52:24,,,,
1961,205.27,1961,0.29,40.9,390,0,44,1470.05,5.6,205.27,-999.25,-999.25,8785,0,0,0,0,33.7,0,18.5,33.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,383,39,1139,44,3.6,17.7,0,0,0,234,26,44,0,0,0,0,0,-999.25,389.7,2465,409,92,0,1,0,8.66,0,0,0,0,1.47,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:52:58,,,,
1962,194.64,1962,0.31,40.4,393,0,44,1403.29,5.1,194.64,-999.25,-999.25,8785,0,0,0,0,32.6,0,18.5,33.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,390,39,1147,44,4.1,-999.25,0,0,0,234,26,44,0,0,0,0,0,-999.25,392.9,2471,411,92,0,1,0,4.33,0,0,0,0,1.403,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:53:31,,,,
1963,182.94,1963,0.33,40.3,393,0,44,1808.32,8.1,182.94,-999.25,-999.25,8785,0,0,0,0,31.6,0,18.5,33.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,385,36,1137,43,4.2,15.9,0,0,0,234,26,44,0,0,0,0,0,-999.25,393.3,2487,413,92,0,1,0,4.33,0,0,0,0,1.808,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:53:58,Connection at 1933.5 Connection at 1965.5,,,
1964,13.49,1964,4.45,42.7,324,0,45,1604.32,5.4,13.49,-999.25,-999.25,8785,0,0,0,0,62.5,0,18.5,33.2,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,265,39,877,44,1.9,22.3,0,0,0,234,26,45,0,0,0,0,0,-999.25,323.8,2351,339,84,0,1,0,4.33,0,0,0,0,1.604,1,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:59:24,,,,
1965,21.47,1965,2.79,41.1,353,0,44,1740.81,6.9,21.47,-999.25,-999.25,8785,0,0,0,0,61.3,0,18.5,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,324,38,1129,44,3.4,22.1,0,0,0,234,26,44,0,0,0,0,0,-999.25,352.8,2411,372,83,0,1,0,8.66,0,0,0,0,1.741,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,1:59:55,,,,
1966,27.68,1966,2.17,40.1,362,0,44,1720.78,4.9,27.68,-999.25,-999.25,8785,0,0,0,0,60.3,0,18.5,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,352,40,1544,44,4.5,11,0,0,0,234,26,44,0,0,0,0,0,-999.25,362.2,2457,376,83,0,1,0,8.66,0,0,0,0,1.721,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:00:09,,,,
1967,36.26,1967,1.65,41,373,0,44,1704.46,4.7,36.26,-999.25,-999.25,8785,0,0,0,0,59.3,0,18.5,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,362,40,1359,44,3.6,10.2,0,0,0,234,26,44,0,0,0,0,0,-999.25,373.3,2459,390,83,0,1,0,8.66,0,0,0,0,1.704,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:00:24,,,,
1968,43.81,1968,1.37,40.9,379,0,44,1502.69,4.2,43.81,-999.25,-999.25,8785,0,0,0,0,58.3,0,18.5,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,373,40,1376,44,3.6,-999.25,0,0,0,234,26,44,0,0,0,0,0,-999.25,378.6,2458,395,83,0,1,0,8.66,0,0,0,0,1.503,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:00:36,,,,
1969,61.39,1969,0.98,41.3,389,0,44,1633.99,5.9,61.39,-999.25,-999.25,8785,0,0,0,0,57.3,0,18.5,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,379,39,1184,44,3.4,6.2,0,0,0,234,26,44,0,0,0,0,0,-999.25,388.6,2477,406,83,0,1,0,8.66,0,0,0,0,1.634,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:01:04,,,,
1970,85.84,1970,0.7,41.4,394,0,44,1417.38,3.8,85.84,-999.25,-999.25,8785,0,0,0,0,56.3,0,18.5,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,389,41,1192,44,3.2,6.2,0,0,0,234,26,44,0,0,0,0,0,-999.25,393.9,2479,411,84,0,1,0,4.33,0,0,0,0,1.417,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:01:31,,,,
1971,112.19,1971,0.53,41.5,394,0,44,1886.21,7.3,112.19,-999.25,-999.25,8785,0,0,0,0,55.3,0,18.5,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,382,37,1259,43,3,5.8,0,0,0,234,26,44,0,0,0,0,0,-999.25,394.5,2497,413,85,0,1,0,8.66,0,0,0,0,1.886,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:01:58,,,,
1972,125.85,1972,0.48,41,382,0,44,1675.53,5.9,125.85,-999.25,-999.25,8785,0,0,0,0,54.3,0,18.5,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,376,40,1364,44,3.6,15.7,0,0,0,234,26,44,0,0,0,0,0,-999.25,381.7,2519,405,86,0,1,0,8.66,0,0,0,0,1.676,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:02:12,,,,
1973,142.88,1973,0.42,40.7,379,0,44,1569.45,4.4,142.88,-999.25,-999.25,8785,0,0,0,0,53.3,0,18.5,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,377,40,1278,44,3.8,15.7,0,0,0,234,26,44,0,0,0,0,0,-999.25,378.6,2479,397,86,0,1,0,8.66,0,0,0,0,1.569,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:02:30,,,,
1974,156.85,1974,0.38,40.6,386,0,44,1629.54,5.1,156.85,-999.25,-999.25,8785,0,0,0,0,52.3,0,18.5,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,379,39,1222,44,4,15.7,0,0,0,234,26,44,0,0,0,0,0,-999.25,385.5,2457,401,87,0,1,0,4.33,0,0,0,0,1.63,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:02:50,,,,
1975,165.65,1975,0.36,40.7,392,0,44,1482.66,5.2,165.65,-999.25,-999.25,8785,0,0,0,0,51.2,0,18.6,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,386,39,1259,44,3.8,9.3,0,0,0,234,26,44,0,0,0,0,0,-999.25,391.7,2467,408,88,0,1,0,8.66,0,0,0,0,1.483,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:03:12,,,,
1976,169.07,1976,0.35,40.5,394,0,44,1513.08,4.9,169.07,-999.25,-999.25,8785,0,0,0,0,50.2,0,18.6,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,392,39,1205,44,4,9.2,0,0,0,234,26,44,0,0,0,0,0,-999.25,394.4,2471,412,88,0,1,0,4.33,0,0,0,0,1.513,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:03:33,,,,
1977,171.65,1977,0.35,40.9,397,0,44,1517.53,5.3,171.65,-999.25,-999.25,8785,0,0,0,0,49.2,0,18.6,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,394,39,1303,44,3.8,9.1,0,0,0,234,26,44,0,0,0,0,0,-999.25,397.3,2477,415,89,0,1,0,4.33,0,0,0,0,1.518,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:03:52,,,,
1978,174.1,1978,0.34,41,397,0,44,1849.86,6.9,174.1,-999.25,-999.25,8785,0,0,0,0,48.4,0,18.6,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,387,38,1308,43,3.6,14.7,0,0,0,234,26,44,0,0,0,0,0,-999.25,397.3,2485,416,89,0,1,0,8.66,0,0,0,0,1.85,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:04:11,,,,
1979,176.33,1979,0.34,41,387,0,44,1473.76,4.1,176.33,-999.25,-999.25,8785,0,0,0,0,47.4,0,18.6,33.3,1234,2.9,154.06,1,1,0.9,0,0.5,1,0.84,0,0,0,386,40,1211,44,3.5,15.1,0,0,0,234,26,44,0,0,0,0,0,-999.25,387.2,2472,406,89,0,1,0,8.66,0,0,0,0,1.474,2,0,0,0,0,0,0,0,-999.25,-999.25,0,-999.25,0,-999.25,-999.25,7/2/2015,2:04:26,,,,
